,tweetID,OriginalTweetID,OrigLoc,OrigScrNm,RetweetCt
14918,272833401,2513278185,Göteborg,SziranyiDaniel,1.0
13834,3244607525,1928492846,OUT OF THE EU ?????????????,gavtheukip,1.0
7226,961091592,1005330553,United Kingdom ,INCOMESCO,1.0
16042,56360098,2844175299,Brussels,RickZednik,1.0
602,2980573906,453444472,Hull City of Culture 2017,ashleyrclark1,1.0
15984,27172412,65739829,Portsmouth,daztrue,1.0
15974,18604681,47102354,,Joos4,1.0
15912,18604681,2854456381,,eurasiabus,1.0
10264,240253625,350449747,Brighton,SimonMaxwell001,1.0
15898,2744869352,838100912,"Brussels, Belgium",ecasinge,1.0
12116,2352380653,563670349,Roma,stemolinaradio,1.0
17208,19895729,31927445,,Jovite,1.0
12092,1909306080,3281783718,Europe,EUsocialvoice,1.0
17234,384108538,2307296534,Down The Rabbit Hole,JulieSheats,1.0
17282,259517435,1685980868,"Fredericton, New Brunswick",MA_Molchanov,1.0
662,257609481,347510048,,JustANobody2,1.0
1826,974480149,1494514722,,GIANTIVY,1.0
1230,3114191,1467314040,The Netherlands,EN_media,1.0
24444,351555225,247632026,Bangkok / Thailand,Go4Quality,1.0
3666,974480149,2598905012,Islam is my life,marybukiri,1.0
3668,974480149,379759273,Denver,_weightloss284,1.0
3670,974480149,359684394,,f6es,1.0
3676,974480149,1332333355,الأردن,mon_nsmeia,1.0
24272,2477587172,769754899,"Largo, FL",LanceTruPatriot,1.0
3678,974480149,335276527,,lafi1111,1.0
3960,974480149,2318315726,"Missoula, Montana",gpstberg,1.0
3862,1058447358,787134889,By the sea,orca_waves,1.0
3606,248597949,56399493,DC/Cape Town,danwibg,1.0
3692,1363348586,260778431,"Braine-le-Comte,Belgique",SudVeronique,1.0
3526,3245580510,2420174358,,Hypolytaviola,1.0
24362,268745173,627992123,,mrldolan,1.0
6300,1420882554,354248645, Canada,Canine_Rights,1.0
3468,974480149,3342600166,The shires,ShiresCrashing,1.0
16040,18604681,314394074,,HF_Tunisia,1.0
17122,259517435,75184478,Blessed to be in America,warriors_mom,1.0
17180,225423130,1682589438,"Greece, European Union ",DioPerix,1.0
17094,407088266,292312814,Brussels,euatweets,1.0
16574,83420146,1498076587,,AllianceECR,1.0
12462,952221265,320448235,Florianópolis - SC - Brazil,AngelaMilanese,1.0
12384,1399221313,2876243771,Brussels,NickWestcottEU,1.0
548,3226149556,325904671,"Bangor, N. Ireland & ME,USA",becca579,1.0
12426,2310735727,3232915747,Tbilisi - Manchester,AChilaia,1.0
12416,3240184349,1566639476,الكويت,kadem012,1.0
16964,3331476279,2722191217,Everywhere,machinecoinmary,1.0
16654,496035135,111742191,,Balkingpoints,1.0
16892,3331476279,3130950735,Everywhere,tipstart,1.0
12222,816983366,60923866,Once great BRITAIN,AWordIfIMay,1.0
17074,295262545,830852508,,GGCities,1.0
11976,461488164,44602339,Sleaford,johnpaulwild,1.0
17306,3251407126,871599601,World-wide,sine_injuria,1.0
17362,1653610244,106769185,"Long Island, NY",LIBizExchange,1.0
17364,165428443,43637692,New York,organicguru,1.0
12008,207425342,399981220,"Takeshima, shimane, JAPAN",Alert_from_Asia,1.0
15504,41109216,555851927,"Hackney, London",jonburkeUK,1.0
15492,3070669676,2445175118,,JinGI2014,1.0
690,28799557,78936855,Ireland ,Sean_De_Paor,1.0
674,974480149,2867693883,,peerfinance101,1.0
11956,2532739765,263766470,Addis Ababa,EsayasMood,1.0
15388,314427499,15116230,"Aspropyrgos, Athens, Greece",tsigos,1.0
694,974480149,168883105,New York City,buildingbread,1.0
17432,280988929,246518337,Nederland - Malta - Caribbean,gaminglegal,1.0
15306,86913960,3192877484,Mediterranean Sea,marenostrumnet,1.0
15282,200039278,715839908,London,EPinUK_edu,1.0
11908,231933971,29783612,"OC, CA",Lemeuss,1.0
672,974480149,2968942649,Global,OddBallWealth,1.0
17086,716801314,25153209,Sussex & Surrey ,_ashley_wells,1.0
3712,1363348586,2984825498,,followingsusie,1.0
3390,371347463,2879691410,UK,Orcafree01,1.0
24414,345643533,602886053,Liverpool UK ,LvpoolNatropath,1.0
3318,974480149,1225233846,Mumbai,sachin_vd,1.0
5230,221716094,121129403,Berlin,jeisenba,1.0
4840,974480149,235598769,,debtblast,1.0
4808,974480149,28620868,Toronto Canada,alanacto2009,1.0
4804,974480149,2190051643,ارض الخلافة,algihad_alsham,1.0
5110,2819043328,787300813,Europe (HQ in London),ClimateKIC,1.0
5050,183230503,38439288,"Kingston, Jamaica",phcjam,1.0
4716,579463168,21663185,Toronto,CarolynIreland,1.0
4832,974480149,60192669,,2talk2will,1.0
4800,974480149,487881040,السعودية,eysa_almalki,1.0
3796,185591130,370036504,Brussels,mpat79,1.0
24714,2861649645,3065251680,Seattle WA,tassos_sym,1.0
5430,316161690,250365695,#CENSOREDNEWSNOW Dare: ,censorednewsnow,1.0
24578,2867707896,1285909068,Madrid,IndigndeVerdad,1.0
3084,974480149,180473434,Worldwide,webinara,1.0
24516,287690089,21965032,Toronto,Yiannis2004,1.0
2978,974480149,961127198,,GlobalDebtReg,1.0
2810,974480149,207527290,"Warsaw, Poland",alplaton,1.0
2792,974480149,52842945,"Washington, D.C.",KenFeltman,1.0
5862,28532671,3092445941,,syncmanager,1.0
5858,2273216286,283301194,Western North America,Haggisman57,1.0
2674,2612158956,3155888229,Everywhere,Rita_Islandgirl,1.0
2114,326135613,507443774,London,InterQuestGroup,1.0
3758,2522112088,22520029,United Kingdom,rachellh,1.0
2622,2196985237,250725469,Europe,kpappas1955,1.0
3760,3049799654,2717697042,USA,AlexFayman,1.0
2620,974480149,396071291,,geena_derose,1.0
2502,2889494602,1417842721,"Witham, Essex",VELTAInt,1.0
2298,974480149,179959497,"Toronto, Canada",smallcappower,1.0
2292,974480149,759972535,"Naperville, IL",PartnersWealth,1.0
24804,215318147,170646237,"Athens, Greece",jamesbanos,1.0
4848,1259349744,3248881547,United Kingdom,uktostayeu,1.0
90,281175729,175072012,Paris,EU_ISS,1.0
6892,215746003,68678987,,Metering,1.0
3316,493091192,838572500,nederland..,lizette1804,1.0
24434,235172760,17901352,Chicago Illinois 60604 USA,BeemPatentLaw,1.0
4152,974480149,2222345416,,tootaa000000,1.0
4160,370711395,1113932371,Rome,TheLocalItaly,1.0
24126,3114191,1250559739,Hong Kong,exUKexHK,1.0
4798,974480149,2250542577,"Jeddah, Saudi Arabia & Türkiye",AlWiF_Omar,1.0
4786,974480149,472449434,نجد بنت المجد SA ,malsaef,1.0
3570,974480149,2534716454,"Glasgow, Scotland",debttherapyscot,1.0
4748,974480149,341368700,الرياض,gomarna888,1.0
7012,532342802,36331866,Damwoude - Netherlands,transportonline,1.0
4670,2191984092,3329479221,"Roma, Lazio",d_guazzelli,1.0
4174,974480149,224385053,,Weddings4u2,1.0
6898,395853967,2861038546,Brussels,steven_everts,1.0
4394,1162818560,2935579594,Global,catsfromulthar,1.0
24746,2470382715,93817835,"Petroupoli, Athens",christos_diakos,1.0
4320,974480149,168687116,Victoria BC Canada,surfeitndearth,1.0
4298,310906341,89751749,London,BBCPaulMoss,1.0
6844,168871398,41359434,"BN9 - Nr Brighton, UK",MCY1X,1.0
24206,2470382715,28565557,Bangkok / Thailand,SiamTrading,1.0
6782,52000010,2934694687,,JagPatel3,1.0
3294,974480149,2168572389,In the heart of love me♥_♥,Amal0591,1.0
3266,2866440838,2796192607,UK,GGR_Writes,1.0
3848,1058447358,2301041859,everywhere,h0t_p0ppy,1.0
3192,974480149,544272859,UK,ukdcnews,1.0
3800,974480149,314071212,In The Dreamy Land...,PerfectlyAnkit,1.0
5386,14450502,3007749583,Child abuse central,SaveChildren1st,1.0
1632,974480149,112284203,Canada,BCNewsWire,1.0
212,220543970,2622260466,,placardsdemo,1.0
17160,2508224077,2348285898,#FreePalestine,BarbiRashid,1.0
12498,291294101,456308401,Milan,PeppeGrass,1.0
14964,260288486,740476927,Global baby!,Haych_Digital,1.0
830,580188126,2589224106,,russcavanagh,1.0
17932,198640541,956400632,Perfidious Albion,hesgen,1.0
14522,2401246224,229499379,,Agra_Europe,1.0
17956,2397883308,208568538,Bandung,keviiintan,1.0
17696,2582427774,217197823,the kingdom of kerry,gazzahead,1.0
17684,97982283,1383155262,,A1Asesoria,1.0
11838,372349209,3131372782,Worldwide,Kafoodle,1.0
11866,209997296,86489144,"Bordeaux, France",horia_victor,1.0
732,2367735894,3196345114,,ShottsJimmie,1.0
734,2811784014,1426612292,,Bugzbni,1.0
738,974480149,759723128,,CraigR_Smith,1.0
17528,2613246072,364762860,"London, UK",MikeSzaboCP,1.0
17536,139774464,57700707,Toronto and New York ,dianefrancis1,1.0
750,974480149,14069586,Franklin TN,TrevorAcy,1.0
17550,1589383064,178895671,Cardiff,Mambear04,1.0
11830,1227565489,2996125769,,m_guldbrandtsen,1.0
17682,22522899,60559423,"London UK, often North Wales",GarethJonesTV,1.0
11810,111247911,868114568,"Stuttgart, Baden-Württemberg",SunnySuperSonic,1.0
754,974480149,548988026,Mumbai,som50579,1.0
756,974480149,90053889,"ÜT: 43.628862,-79.535302",laurencsheil,1.0
11786,303806594,1001929386,The Netherlands,Baka_62,1.0
760,974480149,223067966,SAUDI ARABIA,aborakan1,1.0
766,974480149,254651939,#Kelowna #Calgary #Edmonton,1800FASTPAY,1.0
17640,26728479,2927048097,europa,openn_world,1.0
11730,249552135,81436833,Where my  device is :),drs_Andor,1.0
14424,128137322,443043824,"Toronto, Canada",ZaffarBaloch,1.0
840,974480149,370054352,WorldWide,OnlineStudyNews,1.0
960,517571707,525671479,,PaRRGlobal,1.0
18284,798939415,193223965,Cork,Planoltom,1.0
932,974480149,57923067,Across Canada ,debtcoachcanada,1.0
11426,577670568,277924273,North Yorkshire,BearGardenMan,1.0
14570,611720143,624679030,Brussels,Paul_AgraEurope,1.0
17264,2491948466,1962944354,Toronto ,VictorCaranci,1.0
828,458645355,31112583,instagram.com/mrstevenelson,Sleevenelson,1.0
6768,566097941,2687840220,Brighton&Hove,VAT_INTL,1.0
13798,90823540,28541175,Catalunya,xarxaindepe,1.0
13788,19110628,2598298903,Worldwide,StormBringer15,1.0
296,974480149,546052235,,GrcicAleksandar,1.0
15014,54957474,97764463,Sheffield,StarSparkle_UK,1.0
15018,137650510,377912738,"Paris, France",Eurotopie,1.0
13754,272028995,216865166,,mketabchi,1.0
6034,10257602,2911875809,Heidelberg/Würzburg/Saloniki,spanakopitaki,1.0
15076,116798163,89134471,"Brussels, Belgium",HealthandEnv,1.0
15084,256495109,462261419,Dubai,MayssounAzzam,1.0
15086,394017606,464738492,Nuremberg,andrejfnovak,1.0
290,955721070,1573839756,,7emper5,1.0
15094,2181694040,351420742,Here and There,treisiroon,1.0
17590,319901569,323870386,Her Majesty: Next Moment,HasanSari7,1.0
524,1900132784,1410029574,,JAPANMANIAs,1.0
17566,23284815,2191984092,,orwell4ever,1.0
11696,20753249,562236448,,ecmagenda,1.0
786,2861843505,2889419032,,lizminnie01,1.0
790,20949402,554335063,"Kingwood, Republic of Texas",RightWingArt,1.0
11612,18843737,226126898,Left of central England,Socialism,1.0
14742,1678065738,3114191,Melbourne AUSTRALIA,gjt,1.0
17764,2188431342,23101135,"Wicklow Town, Ireland.",tnteacherTim,1.0
11590,389548615,21204793,"Rome, Italy",FAO4Members,1.0
17776,27947724,49613619,Toronto Ontario Canada,Gilberto42,1.0
11572,1399011504,217430520,Cambridge,cisl_cambridge,1.0
814,2242605600,2761984624,European Union in Canada,MarieAnnConinsx,1.0
11544,3114191,269918298,"Milatos, Crete, Greece",blackdoginet,1.0
11464,138707415,438635289,real world,dinogreycat,1.0
826,203828333,185579226,U.S.A.   FEMA Region 5,autumnrainwater,1.0
934,974480149,1729266134,NB & PEI,MaritimeTrustee,1.0
940,974480149,902786389,"White Plains, NY",SorsaBeneventan,1.0
18324,337626858,496913969,,LeftOverForEver,1.0
942,974480149,3249952914,,thecrucialhour,1.0
566,239067644,295710814,USA,ForeignC,1.0
12334,9378512,153321487,Hungary,vitriolMD,1.0
16540,3331476279,2994491974,,german_market,1.0
586,2942253375,566487841,,obsoletetruth,1.0
16508,319818180,49569360,"Paris, FRA | Hamburg, GER",BrunoGebarski,1.0
16502,2242605600,2485636243," 8 Olivier Road, Kingston 8",EU_Jamaica,1.0
16802,966543354,253432854,Barcelona,BcnFox,1.0
12324,856162220,403430068,,GELightingEMEA,1.0
16468,3331476279,2796366502,Everywhere,tipnmc,1.0
16822,2272260162,48987943,"Dublin, Ireland ",MarcasPadraig,1.0
594,974480149,70793962,"Dallas, TX",angrymillionair,1.0
12258,348378231,54505857,"Barcelona, London, Athens",DioneJacomel,1.0
16334,144426064,47559148,Borlänge,SohrabF,1.0
16318,3331476279,3005373629,,Revoluzzer_org,1.0
16950,971629128,223191751,"London, UK",NigelADavies,1.0
16288,2326106681,229670513,Planet Earth,NYorksSocialist,1.0
596,974480149,14779177,World-Wide,rjgnewdawn,1.0
600,2410849735,2165241247,"Luzern, Schweiz",AlbiDeak,1.0
12238,266735839,129620451,"Plymouth, Devon",PlymouthGreens,1.0
12232,497207729,103561733,Roma,fbordo,1.0
16708,2525601571,2165033947,The Netherlands / USA,RjSeeker1,1.0
16678,142232759,32939702,Worldwide,bordode,1.0
16702,1229170682,2884138516,,ONhaug,1.0
17066,937531525,24072334,"Washington, D.C.",UMDiaspora,1.0
526,2828951115,131192086,Originally from Nottingham UK,JoeThorpe1963,1.0
12542,18685327,286745132,Location: With U in my Heart♥,LiborVS,1.0
17360,1653610244,95244036,New York,TheOrganicView,1.0
17280,259517435,58195439,West Tehran,johnkt09,1.0
16504,3331476279,2862486652,Deutschland,bitcoinjobber,1.0
17554,3028219076,368426179,Pakistan,Ibrarbercha,1.0
18224,2981572462,17586038,New York CIty,nyinvesting,1.0
11298,3346559434,130157278,"Brussels, Belgium",ecas_europe,1.0
846,974480149,1262576952,"Raleigh, NC",NCConsumer,1.0
13890,611825043,103822311,London,BNE_Group,1.0
13862,611786981,1013808600,Toronto,JohnOCAP,1.0
11168,548870836,141319712,,YachtBar,1.0
970,1689753554,2469081656,Street Team / AnR,StandUpCorrect,1.0
974,351044626,141991895,GREECE,georgiamykonos,1.0
986,974480149,1207511023,,UrPocketofMoney,1.0
13762,3324922667,127981591,Dubai | UAE,malmeen,1.0
996,974480149,2292949566,"Toronto, Ontario",TheGlobeStudio,1.0
998,974480149,74852368,"Washington, DC",jenscungio,1.0
11136,135847480,2274466574,,ChamberInt_Team,1.0
1000,974480149,414422397,New York City,getwherewithal,1.0
18282,3308199393,124707247,,curvedway,1.0
11250,1617883278,533121187,Victim to change maker ,MadiSharma1,1.0
18122,504866726,276433185,Cosmopolitan,Moalsalafi,1.0
18210,3308199393,29009528,Find me on Conversations,cybernoelie,1.0
848,974480149,2249523421,"Newport Beach, California, USA",AndrewHigsdrew,1.0
18000,241976867,17428473,underground,Brasil61,1.0
854,974480149,2215927944,"Lexington, KY",DelCotto_Law,1.0
18008,2611365350,2530309800,UK,StopTheNWO_UK,1.0
11366,27839828,21223877,Brussels,Parlimag,1.0
18064,26030160,19540046,"Athens, Greece ",dimitrigalanis,1.0
18096,76361878,122714443,,10anta,1.0
11276,2814933754,2466810082,US,mgds37,1.0
14188,3091361626,564378872,"London, UK",TTGTony,1.0
18158,1301086910,2811304572,Helsinki - Finland,RusiAlpo,1.0
896,848434886,2918223952,,kheifa3,1.0
908,22650582,255397296,"Eugene, Oregon",airbrndaddy,1.0
18204,392143539,615114536,IRELAND,PhoTangoIrl,1.0
14366,575835078,1008673909,,EPinIreland,1.0
